1783267438035,62.1451526,6.0701335,11.482,-1.0,0,0,підтвердження ходьби…,77,1835875
1783268937150,62.1452837,6.0700267,18.605,0.6702989,0,0,підтвердження ходьби…,85,2023500
1783268940249,62.1452969,6.0700778,24.298,0.15318981,0,0,підтвердження ходьби…,85,2021125
1783268942249,62.1453247,6.0701009,23.427,0.17389724,0,0,ok,85,2021125
1783268944185,62.1453427,6.070107,17.675,0.15564576,1,1,ok,85,2021125
1783268946064,62.1453499,6.0701045,14.021,0.2004302,0,1,ok,85,2021125
1783268948254,62.1453406,6.0700831,10.312,0.2867506,0,1,ok,85,2021125
1783268950270,62.1453364,6.0700864,8.162,0.15788327,0,1,ok,85,2021125
1783268952286,62.1453306,6.0700916,6.14,0.04695214,0,1,ok,85,2021125
1783268954301,62.1453274,6.0700961,5.499,0.059930746,0,1,ok,85,2021125
1783268956245,62.1453193,6.0700925,5.101,0.08249434,0,1,ok,85,2021125
1783268958168,62.1453184,6.0700978,4.771,0.15695034,0,1,ok,85,2021125
1783268960250,62.1453225,6.0701058,4.656,0.099242315,0,1,ok,85,2021125
1783268962167,62.145323,6.0701081,4.703,0.14106527,0,1,ok,85,2021125
1783268964268,62.1453237,6.0701119,4.743,0.035430867,0,1,ok,85,2021125
1783268966264,62.1453262,6.0701173,4.777,0.040374037,0,1,ok,85,2021125
1783268968299,62.1453262,6.0701182,4.721,0.037531707,0,1,ok,85,2021125
1783268970316,62.1453262,6.0701183,3.153,0.10057258,0,1,ok,84,2018750
1783268972330,62.1453259,6.0701212,3.289,0.07045259,0,1,ok,84,2018750
1783268974249,62.1453253,6.0701257,3.413,0.21284717,0,1,ok,84,2018750
1783268976249,62.1453214,6.0701478,3.655,0.29626516,0,1,ok,84,2018750
1783268978262,62.1453169,6.0701613,3.816,0.2079151,0,1,ok,84,2018750
1783268980276,62.1453001,6.0701846,3.772,0.49009976,2,3,ok,84,2018750
1783268982290,62.1452988,6.0701831,4.079,0.59658635,0,3,ok,84,2018750
1783268984250,62.1453037,6.0702044,4.554,1.3819431,0,3,ok,84,2018750
1783268986249,62.1452975,6.0702355,5.269,1.2334548,0,3,ok,84,2018750
1783268988249,62.1452623,6.0702418,6.648,1.5168535,1,4,ok,84,2018750
1783268990249,62.1452383,6.0702511,8.636,1.5358841,0,4,ok,84,2018750
1783268992251,62.1452191,6.070253,10.619,1.3080597,0,4,ok,84,2018750
1783268994290,62.1452207,6.0702422,14.022,0.48969358,0,4,ok,84,2018750
1783268996282,62.1452324,6.070237,15.525,0.3546548,0,4,ok,84,2018750
1783268998249,62.1451887,6.0702194,10.181,1.175305,0,4,ok,84,2018750
1783269000249,62.1451952,6.070252,8.227,0.71222204,0,4,ok,84,2016375
1783269002249,62.1452095,6.070264,5.601,0.27393872,0,4,ok,84,2016375
1783269004250,62.1452201,6.0702644,5.657,0.19506843,0,4,ok,84,2016375
1783269006250,62.1452231,6.0702488,5.283,0.18806146,0,4,ok,84,2016375
1783269008264,62.1452208,6.0702471,5.143,0.17663486,0,4,ok,84,2016375
1783269010281,62.1452215,6.0702376,4.879,0.3237981,0,4,ok,84,2016375
1783269012249,62.1452306,6.0702072,5.054,0.51575553,0,4,ok,84,2016375
1783269014313,62.1452286,6.0702023,5.233,0.3264391,0,4,ok,84,2016375
1783269016250,62.1452228,6.0701966,5.264,0.20808777,0,4,ok,84,2016375
1783269018345,62.1452198,6.0702016,5.208,0.20959999,0,4,ok,84,2016375
1783269020249,62.1452294,6.0701863,5.06,0.6717325,0,4,ok,84,2016375
1783269022263,62.1452288,6.0701806,5.208,0.28151953,0,4,ok,84,2016375
1783269024278,62.1452287,6.0701862,5.177,0.12966082,0,4,ok,84,2016375
1783269026249,62.1452337,6.0702093,4.616,0.57413346,0,4,ok,84,2016375
1783269028250,62.1452298,6.0702271,4.302,0.59763557,0,4,ok,84,2016375
1783269030250,62.145232,6.0702165,4.247,0.6112097,0,4,ok,84,2014000
1783269032250,62.1452395,6.0702243,4.415,0.32526278,0,4,ok,84,2014000
1783269034249,62.1452381,6.0702282,4.438,0.12231138,0,4,ok,84,2014000
1783269036304,62.1452384,6.070228,4.37,0.15881862,0,4,ok,84,2014000
1783269038276,62.1452433,6.0702401,4.296,0.1395222,0,4,ok,84,2014000
1783269040291,62.1452464,6.0702498,4.259,0.16168219,0,4,ok,84,2014000
1783269042306,62.1452443,6.0702469,4.126,0.13990094,0,4,ok,84,2014000
1783269044322,62.1452459,6.0702483,4.103,0.070387945,0,4,ok,84,2014000
1783269046337,62.1452478,6.0702472,4.27,0.034078747,0,4,ok,84,2014000
1783269048249,62.1452496,6.0702398,4.235,0.08341924,0,4,ok,84,2014000
1783269050259,62.1452503,6.0702407,4.248,0.02212577,0,4,ok,84,2014000
1783269052275,62.14525,6.0702404,3.974,0.108888306,0,4,ok,84,2014000
1783269054291,62.1452513,6.0702442,4.107,0.104438744,0,4,ok,84,2014000
1783269056250,62.1452547,6.070246,4.043,0.29719958,0,4,ok,84,2014000
1783269058249,62.145256,6.0702449,4.207,0.11285298,0,4,ok,84,2014000
1783269060195,62.1452562,6.0702412,4.183,0.14593369,0,4,ok,84,2014000
1783269062249,62.1452491,6.0702437,3.966,0.22657838,0,4,ok,84,2011625
1783269064260,62.1452507,6.0702436,3.798,0.13313362,0,4,ok,84,2011625
1783269066275,62.1452526,6.0702354,3.844,0.2105251,0,4,ok,84,2011625
1783269068291,62.1452529,6.0702337,4.086,0.07152524,0,4,ok,84,2011625
1783269070250,62.145246,6.0702352,4.398,0.17554541,0,4,ok,84,2011625
1783269072250,62.1452463,6.0702389,4.521,0.2087205,0,4,ok,84,2011625
1783269074249,62.1452481,6.0702425,4.416,0.28008226,0,4,ok,84,2011625
1783269076164,62.1452504,6.0702435,4.323,0.17444764,0,4,ok,84,2011625
1783269077971,62.145251,6.0702412,4.15,0.17115417,0,4,ok,84,2011625
1783269080272,62.1452436,6.0702365,4.199,0.13177402,0,4,ok,84,2011625
1783269082287,62.1452447,6.0702366,4.386,0.12263998,0,4,ok,84,2011625
1783269084271,62.1452483,6.0702355,4.45,0.104550496,0,4,ok,84,2011625
1783269086250,62.1452514,6.0702363,4.269,0.03282666,0,4,ok,84,2011625
1783269088250,62.1452467,6.0702347,3.965,0.14299968,0,4,ok,84,2011625
1783269090250,62.1452478,6.0702333,3.58,0.046606444,0,4,ok,84,2011625
1783269092253,62.1452481,6.0702344,3.745,0.026642311,0,4,ok,84,2009250
1783269094270,62.14525,6.0702375,3.939,0.048996992,0,4,ok,84,2009250
1783269096283,62.1452516,6.0702393,3.976,0.13579702,0,4,ok,84,2009250
1783269098298,62.1452432,6.070315,3.414,1.3103498,0,4,ok,84,2009250
1783269100271,62.145244,6.07036,3.518,1.3238481,0,4,ok,84,2009250
1783269102331,62.1452581,6.0703729,4.901,1.1279994,0,4,ok,84,2009250
1783269104345,62.1452798,6.0703471,7.059,1.0974634,0,4,ok,84,2009250
1783269106249,62.1452762,6.0703013,8.009,0.9810642,0,4,ok,84,2009250
1783269108264,62.1452685,6.0702896,7.753,0.97647214,0,4,ok,84,2009250
1783269110280,62.1452785,6.0702658,6.415,1.0853184,0,4,ok,84,2009250
1783269112297,62.1452463,6.0702454,5.942,1.2039808,0,4,ok,84,2009250
1783269114311,62.145237,6.0702225,5.777,1.0163127,0,4,ok,84,2009250
1783269116326,62.1452353,6.0702389,6.24,0.74773896,0,4,ok,84,2009250
1783269118304,62.1452412,6.0702383,7.067,0.25593013,0,4,ok,84,2009250
1783269120250,62.1452605,6.0701818,7.403,0.1258468,0,4,ok,84,2009250
1783269122258,62.1452836,6.0701281,7.504,0.10404205,0,4,ok,84,2009250
1783269124274,62.1452915,6.0701169,6.637,0.079405725,0,4,ok,84,2009250
1783269126287,62.1452948,6.070115,5.651,0.028165603,0,4,ok,84,2009250
1783269128301,62.1452952,6.0701143,4.678,0.02209731,0,4,ok,84,2009250
1783269130315,62.1452941,6.0701086,3.956,0.029400142,0,4,ok,84,2009250
1783269132330,62.1452929,6.0701099,3.723,0.025105579,0,4,ok,84,2009250
1783269134346,62.1452911,6.0701119,3.613,0.06859373,0,4,ok,84,2009250
1783269136359,62.1452894,6.0701146,3.63,0.07912313,0,4,ok,84,2009250
1783269138374,62.1452883,6.070117,3.576,0.0036115707,0,4,ok,84,2009250
1783269140277,62.1452876,6.0701188,3.458,0.008792394,0,4,ok,84,2009250
1783269142293,62.1452873,6.0701198,3.335,0.013108592,0,4,ok,84,2009250
1783269144309,62.1452851,6.0701221,3.0,0.016795425,0,4,ok,84,2009250
1783269146323,62.1452852,6.070122,3.0,0.02187031,0,4,ok,84,2009250
1783269148338,62.1452852,6.0701221,3.0,0.023576492,0,4,ok,84,2009250
1783269150249,62.1452826,6.0701297,3.0,0.30990943,0,4,ok,84,2009250
1783269152257,62.1452847,6.0701222,3.0,0.3111258,0,4,ok,84,2006875
1783269154273,62.1452845,6.0701228,3.0,0.054933462,0,4,ok,84,2006875
1783269156288,62.1452837,6.0701249,3.0,0.04596801,0,4,ok,84,2006875
1783269158304,62.1452834,6.0701267,3.0,0.06447162,0,4,ok,84,2006875
1783269160594,62.1452886,6.0701559,3.113,0.8968047,0,4,ok,84,2006875
1783269163116,62.1452856,6.0701654,3.379,0.46810076,0,4,ok,84,2006875
1783269165061,62.145296,6.0701874,4.321,0.6429281,0,4,ok,84,2006875
1783269166943,62.1453242,6.0702158,4.82,0.9479476,0,4,ok,84,2006875
1783269168840,62.1453513,6.070233,4.929,1.0102488,0,4,ok,84,2006875
1783269170719,62.145374,6.0702381,4.847,1.0648965,0,4,ok,84,2006875
1783269172799,62.1453965,6.0702673,4.673,0.9899756,0,4,ok,84,2006875
1783269175280,62.145419,6.0702898,4.613,0.93225235,0,4,ok,84,2006875
1783269177135,62.1454455,6.0703212,4.483,1.1608202,0,4,ok,84,2006875
1783269179366,62.1454715,6.0703375,4.497,1.104325,0,4,ok,84,2006875
1783269181282,62.1454969,6.0703376,4.392,0.9575087,0,4,ok,84,2006875
1783269183287,62.1455078,6.0703365,4.267,0.9306566,0,4,ok,84,2004500
1783269185304,62.1455244,6.0703272,4.224,0.9335025,0,4,ok,84,2004500
1783269187320,62.1455405,6.070326,4.247,0.8335055,0,4,ok,84,2004500
1783269189321,62.14556,6.070334,4.296,0.882845,1,5,ok,84,2004500
1783269191351,62.1455869,6.0703563,4.451,1.1235462,1,6,ok,84,2004500
1783269193367,62.1456092,6.0703868,4.466,1.0833426,0,6,ok,84,2004500
1783269195383,62.1456286,6.0704138,4.445,1.1012905,1,7,ok,84,2004500
1783269197403,62.1456523,6.0704378,4.393,1.1120235,0,7,ok,84,2004500
1783269199300,62.1456752,6.0704642,4.432,1.1105192,0,7,ok,84,2004500
1783269201402,62.1456939,6.0704845,4.22,1.0603862,0,7,ok,84,2004500
1783269203381,62.1457128,6.0705071,4.011,1.0254011,0,7,ok,84,2004500
1783269205343,62.1457287,6.0705301,3.968,1.0750058,0,7,ok,84,2004500
1783269207357,62.1457474,6.0705512,4.117,1.0619911,1,8,ok,84,2004500
1783269209259,62.1457691,6.0705682,4.246,1.0943637,0,8,ok,84,2004500
1783269211384,62.1457884,6.070582,4.307,0.99683297,1,9,ok,84,2004500
1783269213215,62.1458029,6.070603,4.363,1.0297375,0,9,ok,84,2002125
1783269215200,62.1458153,6.0706356,4.474,1.0167758,0,9,ok,84,2002125
1783269217276,62.1458293,6.0706635,4.525,0.87434715,1,10,ok,84,2002125
1783269219329,62.1458386,6.0706889,4.531,0.8199578,0,10,ok,84,2002125
1783269221345,62.1458472,6.07072,4.479,0.8327672,0,10,ok,84,2002125
1783269223361,62.1458567,6.0707519,4.41,0.8604479,0,10,ok,84,2002125
1783269225374,62.1458666,6.0707751,4.445,0.8298257,0,10,ok,84,2002125
1783269227277,62.145869,6.0708091,4.379,0.8539202,0,10,ok,84,2002125
1783269229120,62.1458714,6.0708526,4.281,0.91458166,0,11,ok,84,2002125
1783269231307,62.1458778,6.0708608,4.201,0.55270225,0,11,ok,84,2002125
1783269233321,62.1458773,6.0708576,4.118,0.18481939,0,11,ok,84,2002125
1783269235340,62.1458739,6.0708681,3.845,0.20370236,0,11,ok,84,2002125
1783269237197,62.1458654,6.0709219,3.963,0.8297905,0,11,ok,84,2002125
1783269239256,62.1458634,6.0709696,4.1,0.96742445,0,11,ok,84,2002125
1783269241358,62.1458497,6.0710168,4.13,1.0950958,0,11,ok,84,2002125
1783269243289,62.1458402,6.0710614,4.099,1.1933843,0,11,ok,84,1999750
1783269245306,62.1458277,6.0711178,4.173,1.2237185,0,11,ok,84,1999750
1783269247252,62.1458165,6.0711802,4.252,1.2199512,0,11,ok,84,1999750
1783269249335,62.1458048,6.0712195,4.149,0.9802994,0,11,ok,84,1999750
1783269251352,62.1458108,6.0712559,3.981,1.0500834,0,11,ok,84,1999750
1783269253257,62.1458146,6.0712824,3.731,0.732378,0,11,ok,84,1999750
1783269255273,62.1458127,6.0713219,3.782,0.87514126,0,11,ok,84,1999750
1783269257290,62.1458212,6.0713441,3.831,0.77460617,0,11,ok,84,1999750
1783269259303,62.1458355,6.0713785,4.108,0.7714572,0,11,ok,84,1999750
1783269261323,62.1458502,6.0714028,4.249,0.8272668,0,11,ok,84,1999750
1783269263339,62.1458535,6.0714502,4.249,0.9420579,0,11,ok,84,1999750
1783269265166,62.1458522,6.0714856,4.209,0.83279145,0,11,ok,84,1999750
1783269267369,62.1458418,6.0715011,4.232,0.56822777,0,11,ok,84,1999750
1783269269273,62.1458315,6.0715162,4.156,0.55258596,0,11,ok,84,1999750
1783269271288,62.1458189,6.0715331,4.147,0.5931482,0,11,ok,84,1999750
1783269273103,62.1458062,6.0715385,4.11,0.53816766,0,11,ok,84,1997375
1783269275125,62.1457934,6.0715474,4.149,0.601213,0,11,ok,84,1997375
1783269277335,62.14577,6.0715627,4.05,0.8022577,2,13,ok,84,1997375
1783269279249,62.1457452,6.0715676,3.959,0.88936025,1,14,ok,84,1997375
1783269281366,62.1457265,6.071588,4.003,0.7919664,0,14,ok,84,1997375
1783269283268,62.145711,6.0715963,4.047,0.8616315,0,14,ok,84,1997375
1783269285086,62.1456932,6.0716032,4.172,0.8651304,0,14,ok,84,1997375
1783269286985,62.1456755,6.0716066,4.265,0.901549,0,14,ok,84,1997375
1783269288901,62.145659,6.071608,4.274,0.85333806,0,14,ok,84,1997375
1783269290740,62.1456417,6.0716084,4.298,0.79609555,0,14,ok,84,1997375
1783269293347,62.1456298,6.0716129,4.296,0.40132472,0,14,ok,84,1997375
1783269295249,62.1456158,6.0716447,3.817,0.3233429,0,14,ok,84,1997375
1783269297267,62.145591,6.0716813,3.22,0.6991186,0,14,ok,84,1997375
1783269299325,62.1455857,6.0717336,3.256,0.9033028,0,14,ok,84,1997375
1783269301248,62.1455928,6.0717821,3.508,0.9697895,0,14,ok,84,1997375
1783269303313,62.1455997,6.0718297,4.072,1.006925,0,14,ok,83,1995000
1783269305129,62.1456054,6.0718699,4.202,1.0177921,0,14,ok,83,1995000
1783269307122,62.1456062,6.071911,4.427,0.96344954,0,14,ok,83,1995000
1783269309238,62.1456103,6.0719468,4.605,0.80332017,0,14,ok,83,1995000
1783269311261,62.1456251,6.0719491,4.69,0.81693643,0,14,ok,83,1995000
1783269313318,62.1456259,6.0719319,4.672,0.22454385,0,14,ok,83,1995000
1783269315119,62.1456263,6.071955,4.477,0.42811695,1,15,ok,83,1995000
1783269317303,62.1456243,6.071997,4.405,0.84427226,0,15,ok,83,1995000
1783269319323,62.145626,6.0720321,4.491,0.83968365,0,15,ok,83,1995000
1783269321339,62.1456244,6.0720693,4.544,0.8580747,0,15,ok,83,1995000
1783269323355,62.1456277,6.0721081,4.537,0.843082,0,15,ok,83,1995000
1783269325372,62.1456369,6.07215,4.521,0.85302204,1,16,ok,83,1995000
1783269327277,62.1456343,6.0721761,4.503,0.8688406,0,16,ok,83,1995000
1783269329360,62.1456418,6.0722163,4.458,0.89718753,0,16,ok,83,1995000
1783269331360,62.1456515,6.0722603,4.483,0.84745544,0,16,ok,83,1995000
1783269333327,62.1456493,6.0722913,4.571,0.8957371,0,16,ok,83,1990250
1783269335345,62.1456599,6.0723318,4.628,0.85853434,0,16,ok,83,1990250
1783269337242,62.14567,6.0723633,4.517,0.8706102,0,16,ok,83,1990250
1783269339265,62.1456778,6.072404,4.504,0.908761,1,17,ok,83,1990250
1783269341365,62.1456874,6.0724318,4.404,0.80918866,0,17,ok,83,1990250
1783269343283,62.1456976,6.072442,4.408,0.5679783,0,17,ok,83,1990250
1783269345315,62.145705,6.0724671,4.283,0.58959824,0,17,ok,83,1990250
1783269347329,62.1457058,6.0724611,4.161,0.22424035,0,17,ok,83,1990250
1783269349345,62.1456995,6.0724632,4.169,0.07980161,0,17,ok,83,1990250
1783269351249,62.145698,6.0724644,4.128,0.017080957,0,17,ok,83,1990250
1783269353377,62.1456986,6.0724648,4.062,0.06771217,0,17,ok,83,1990250
1783269355281,62.1456972,6.0724664,3.858,0.025737826,0,17,ok,83,1990250
1783269357410,62.1456963,6.0724677,3.771,0.046218242,0,17,ok,83,1990250
1783269359315,62.1456955,6.07247,3.48,0.06148871,0,17,ok,83,1990250
1783269361332,62.1456944,6.0724721,3.181,0.06733383,0,17,ok,83,1990250
1783269363349,62.1456939,6.0724722,3.0,0.09185665,0,17,ok,83,1985500
1783269365366,62.1456945,6.0724735,3.0,0.07861799,0,17,ok,83,1985500
1783269367384,62.1456944,6.0724755,3.0,0.1272753,0,17,ok,83,1985500
1783269369288,62.1456996,6.0725088,3.0,0.5692697,0,17,ok,83,1985500
1783269371302,62.1457009,6.0725693,3.0,0.82567596,2,19,ok,83,1985500
1783269373317,62.1456957,6.0726342,3.0,0.88132375,0,19,ok,83,1985500
1783269375333,62.1456979,6.0726785,3.0,0.87656426,0,19,ok,83,1985500
1783269377349,62.1457029,6.072718,3.092,0.85711855,0,19,ok,83,1985500
1783269379365,62.1457036,6.072752,3.314,0.7886305,0,19,ok,83,1985500
1783269381269,62.1456975,6.0727861,3.81,0.7785425,0,19,ok,83,1985500
1783269383285,62.145687,6.0728262,4.106,0.8432628,1,20,ok,83,1985500
1783269385302,62.145684,6.0728597,4.26,0.84661996,1,21,ok,83,1985500
1783269387318,62.1456918,6.0728958,3.842,0.8725191,0,21,ok,83,1985500
1783269389333,62.1456974,6.0729447,3.36,0.8712689,0,21,ok,83,1985500
1783269391200,62.1457036,6.0729771,3.005,0.88058865,0,21,ok,83,1985500
1783269393320,62.1457082,6.0730157,3.0,0.85197324,0,21,ok,83,1983125
1783269395380,62.1457117,6.073041,3.0,0.66467094,0,21,ok,83,1983125
1783269397261,62.1457142,6.0730846,3.0,0.8506135,0,21,ok,83,1983125
1783269399295,62.1457145,6.0731137,3.041,0.57848054,0,21,ok,83,1983125
1783269401310,62.1457192,6.073121,3.162,0.35790813,0,21,ok,83,1983125
1783269403326,62.1457172,6.0731125,3.37,0.06439672,0,21,ok,83,1983125
1783269405365,62.1457135,6.0731074,3.317,0.11611035,0,21,ok,83,1983125
1783269407356,62.1457106,6.0731074,3.27,0.09160591,0,21,ok,83,1983125
1783269409342,62.1457133,6.0731344,3.449,0.48861858,0,21,ok,83,1983125
1783269411386,62.1457107,6.0731356,3.622,0.15574679,0,21,ok,83,1983125
1783269413289,62.1457067,6.0731307,3.668,0.06612877,0,21,ok,83,1983125
1783269415417,62.1457074,6.0731361,3.436,0.10993416,0,21,ok,83,1983125
1783269417431,62.1457047,6.0731368,3.487,0.10899032,0,21,ok,83,1983125
1783269419336,62.1457096,6.0731341,3.544,0.1899137,0,21,ok,83,1983125
1783269421351,62.1457103,6.073128,3.608,0.164354,0,21,ok,83,1983125
1783269423255,62.1457093,6.0731242,3.628,0.08706557,0,21,ok,83,1980750
1783269425270,62.145709,6.0731196,3.521,0.09265165,0,21,ok,83,1980750
1783269427286,62.1457144,6.0731214,3.501,0.09785175,0,21,ok,83,1980750
1783269429386,62.1457144,6.073099,3.969,0.5651439,0,21,ok,83,1980750
1783269431320,62.1457157,6.0730595,4.374,0.54888374,0,21,ok,83,1980750
1783269433337,62.145719,6.0730318,4.804,0.2672124,0,21,ok,83,1980750
1783269435352,62.1457166,6.0730291,4.536,0.055099577,0,21,ok,83,1980750
1783269437369,62.1457152,6.0730317,4.344,0.05060458,0,21,ok,83,1980750
1783269439385,62.1457164,6.0730298,3.968,0.09287772,0,21,ok,83,1980750
1783269441289,62.1457163,6.073028,3.815,0.091146834,0,21,ok,83,1980750
1783269443306,62.1457144,6.0730297,3.727,0.18966837,0,21,ok,83,1980750
1783269445322,62.1457171,6.0730333,3.794,0.065189,0,21,ok,83,1980750
1783269447337,62.145717,6.0730339,4.029,0.03676247,0,21,ok,83,1980750
1783269449352,62.1457142,6.0730369,4.007,0.06431668,0,21,ok,83,1980750
1783269451388,62.1457184,6.0730352,3.755,0.09714828,0,21,ok,83,1980750
1783269453201,62.1457178,6.0730262,3.707,0.18875231,0,21,ok,83,1976000
1783269455284,62.1457104,6.072983,3.909,0.9948492,1,22,ok,83,1976000
1783269457301,62.145716,6.0729078,4.165,1.0339153,1,23,ok,83,1976000
1783269459342,62.1457215,6.0728502,4.386,0.981633,0,23,ok,83,1976000
1783269461332,62.1457365,6.0728036,4.542,0.9072451,0,23,ok,83,1976000
1783269463287,62.1457344,6.0727752,4.633,0.8063122,0,23,ok,83,1976000
1783269465206,62.1457192,6.072741,4.828,0.8375708,0,23,ok,83,1976000
1783269467267,62.1457035,6.0727101,4.977,0.849456,0,23,ok,83,1976000
1783269469144,62.1456963,6.0726765,4.941,0.89088655,0,23,ok,83,1976000
1783269471141,62.1456914,6.0726315,4.818,0.9911579,0,23,ok,83,1976000
1783269473045,62.1456918,6.072587,4.89,0.9668336,0,23,ok,83,1976000
1783269475330,62.1456898,6.0725318,4.914,1.0011452,0,23,ok,83,1976000
1783269477247,62.1456882,6.0724887,4.941,0.880375,0,23,ok,83,1976000
1783269479259,62.1456843,6.0724581,4.902,0.79134995,0,23,ok,83,1976000
1783269481249,62.1456789,6.0724228,4.807,0.83935815,0,23,ok,83,1976000
1783269483281,62.1456711,6.0723852,4.618,0.8435404,0,23,ok,82,1973625
1783269485295,62.1456671,6.0723587,4.587,0.80064857,0,23,ok,82,1973625
1783269487310,62.145669,6.072313,4.584,0.974007,0,23,ok,82,1973625
1783269489326,62.145663,6.0722599,4.663,1.0262433,0,23,ok,82,1973625
1783269491304,62.1456644,6.0722169,4.76,1.0875043,0,23,ok,82,1973625
1783269493354,62.1456567,6.0721754,4.904,1.1444136,0,23,ok,82,1973625
1783269495257,62.1456532,6.0721334,4.911,1.1694016,0,23,ok,82,1973625
1783269497363,62.1456488,6.0720867,4.85,1.1559743,0,23,ok,82,1973625
1783269499288,62.1456387,6.0720701,4.764,0.9985594,0,23,ok,82,1973625
1783269501301,62.1456286,6.0720025,4.636,1.2506953,0,23,ok,82,1973625
1783269503319,62.1456233,6.0719512,4.474,1.32441,0,23,ok,82,1973625
1783269505331,62.1456172,6.0719086,4.444,1.2399577,0,23,ok,82,1973625
1783269507348,62.1456079,6.0718777,4.45,1.0993959,0,23,ok,82,1973625
1783269509325,62.1455966,6.0718499,4.481,1.1018791,0,23,ok,82,1973625
1783269511267,62.1455902,6.0718199,4.738,1.1522378,0,23,ok,82,1973625
1783269513366,62.1455649,6.0717976,4.981,1.2930048,0,23,ok,82,1973625
1783269515298,62.1455355,6.0717964,5.036,1.4051037,0,23,ok,82,1968875
1783269517313,62.1454988,6.0718186,4.876,1.3882842,0,23,ok,82,1968875
1783269519328,62.1454784,6.071825,4.676,1.1174362,0,23,ok,82,1968875
1783269521344,62.1454615,6.0718271,4.658,0.9425912,0,23,ok,82,1968875
1783269523358,62.1454525,6.071828,3.911,0.9079011,0,23,ok,82,1968875
1783269525281,62.1454349,6.071835,3.595,0.9199997,0,23,ok,82,1968875
1783269527201,62.1454162,6.0718445,3.471,1.0252095,0,23,ok,82,1968875
1783269529024,62.145393,6.0718513,3.937,1.0664899,0,23,ok,82,1968875
1783269531306,62.1453764,6.0718606,4.245,1.0350153,0,23,ok,82,1968875
